Transaction ID,Date,Customer ID,Gender,Age,Product Category,Quantity,Price per Unit,Total Amount,Discount_Percentage,Final_Paid_Amount,Payment_Method,Is_Event
948,2023-10-13,CUST948,Female,23,Electronics,3,25,75,0,75.0,UPI,No
949,2023-08-02,CUST949,Female,41,Electronics,2,25,50,20,40.0,Debit Card,Yes
950,2023-11-07,CUST950,Male,36,Clothing,3,300,900,0,900.0,Cash,No
951,2023-11-02,CUST951,Male,33,Beauty,2,50,100,0,100.0,Debit Card,No
952,2023-11-13,CUST952,Female,57,Clothing,1,25,25,0,25.0,UPI,No
953,2023-04-26,CUST953,Male,45,Beauty,3,30,90,0,90.0,Credit Card,No
954,2023-09-25,CUST954,Female,50,Electronics,3,300,900,20,720.0,Debit Card,Yes
955,2023-07-14,CUST955,Male,58,Clothing,1,25,25,5,23.75,UPI,Yes
956,2023-08-19,CUST956,Male,30,Clothing,3,500,1500,0,1500.0,UPI,No
957,2023-08-15,CUST957,Female,60,Electronics,4,30,120,0,120.0,UPI,No
958,2023-06-02,CUST958,Male,62,Electronics,2,25,50,0,50.0,Credit Card,No
959,2023-10-29,CUST959,Female,42,Electronics,2,30,60,0,60.0,Cash,No
960,2023-08-08,CUST960,Male,59,Clothing,2,30,60,0,60.0,Credit Card,No
961,2023-06-06,CUST961,Male,53,Beauty,4,50,200,0,200.0,Credit Card,No
962,2023-10-19,CUST962,Male,44,Clothing,2,30,60,0,60.0,Credit Card,No
963,2023-11-14,CUST963,Female,55,Beauty,1,50,50,0,50.0,Debit Card,No
964,2023-01-31,CUST964,Male,24,Clothing,3,300,900,0,900.0,Cash,No
965,2023-11-09,CUST965,Male,22,Clothing,4,50,200,0,200.0,UPI,No
966,2023-02-20,CUST966,Male,60,Electronics,2,500,1000,0,1000.0,Debit Card,No
967,2023-04-17,CUST967,Male,62,Beauty,1,25,25,25,18.75,UPI,Yes
968,2023-11-17,CUST968,Female,48,Clothing,3,300,900,0,900.0,UPI,No
969,2023-04-19,CUST969,Female,40,Clothing,3,300,900,20,720.0,UPI,Yes
970,2023-05-16,CUST970,Male,59,Electronics,4,500,2000,20,1600.0,UPI,Yes
971,2023-12-05,CUST971,Female,27,Electronics,4,50,200,5,190.0,UPI,Yes
972,2023-02-11,CUST972,Male,49,Beauty,4,25,100,0,100.0,Debit Card,No
973,2023-03-22,CUST973,Male,60,Clothing,1,50,50,0,50.0,Cash,No
974,2023-05-03,CUST974,Male,47,Beauty,1,30,30,0,30.0,Credit Card,No
975,2023-03-30,CUST975,Female,56,Clothing,4,50,200,0,200.0,UPI,No
976,2023-10-10,CUST976,Female,48,Beauty,2,300,600,0,600.0,Cash,No
977,2023-02-08,CUST977,Female,35,Electronics,3,25,75,0,75.0,UPI,No
978,2023-03-22,CUST978,Female,53,Clothing,3,50,150,25,112.5,UPI,Yes
979,2023-01-02,CUST979,Female,19,Beauty,1,25,25,0,25.0,Credit Card,No
980,2023-07-29,CUST980,Female,31,Electronics,3,25,75,0,75.0,Cash,No
981,2023-08-19,CUST981,Female,30,Electronics,2,30,60,0,60.0,Debit Card,No
982,2023-12-19,CUST982,Female,46,Beauty,3,30,90,0,90.0,Credit Card,No
983,2023-11-01,CUST983,Female,29,Clothing,1,300,300,10,270.0,UPI,Yes
984,2023-08-29,CUST984,Male,56,Clothing,1,500,500,0,500.0,UPI,No
985,2023-05-30,CUST985,Female,19,Electronics,2,25,50,0,50.0,UPI,No
986,2023-01-17,CUST986,Female,49,Clothing,2,500,1000,0,1000.0,Debit Card,No
987,2023-04-29,CUST987,Female,30,Clothing,3,300,900,0,900.0,Credit Card,No
988,2023-05-28,CUST988,Female,63,Clothing,3,25,75,0,75.0,Debit Card,No
989,2023-12-28,CUST989,Female,44,Electronics,1,25,25,25,18.75,UPI,Yes
990,2023-05-25,CUST990,Female,58,Beauty,2,500,1000,25,750.0,UPI,Yes
991,2023-12-26,CUST991,Female,34,Clothing,2,50,100,0,100.0,UPI,No
992,2023-08-21,CUST992,Female,57,Electronics,2,30,60,0,60.0,Credit Card,No
993,2023-02-06,CUST993,Female,48,Electronics,3,50,150,0,150.0,Debit Card,No
994,2023-12-18,CUST994,Female,51,Beauty,2,500,1000,0,1000.0,Debit Card,No
995,2023-04-30,CUST995,Female,41,Clothing,1,30,30,0,30.0,Debit Card,No
996,2023-05-16,CUST996,Male,62,Clothing,1,50,50,0,50.0,Cash,No
997,2023-11-17,CUST997,Male,52,Beauty,3,30,90,25,67.5,Credit Card,Yes
998,2023-10-29,CUST998,Female,23,Beauty,4,25,100,25,75.0,UPI,Yes
999,2023-12-05,CUST999,Female,36,Electronics,3,50,150,0,150.0,Credit Card,No
1000,2023-04-12,CUST1000,Male,47,Electronics,4,30,120,0,120.0,Debit Card,No
1001,2025-04-01,CUST627,Male,57,Clothing,3,500,1500,0,1500.0,UPI,No
1002,2025-04-02,CUST672,Female,34,Clothing,3,1000,3000,0,3000.0,Debit Card,No
1003,2025-04-02,CUST845,Male,54,Electronics,3,100,300,0,300.0,Credit Card,No
1004,2025-04-02,CUST645,Female,35,Beauty,1,100,100,0,100.0,UPI,No
1005,2025-04-03,CUST096,Female,44,Clothing,4,1000,4000,0,4000.0,Credit Card,No
1006,2025-04-03,CUST754,Female,43,Clothing,4,700,2800,0,2800.0,Debit Card,No
1007,2025-04-03,CUST031,Male,44,Electronics,1,1000,1000,0,1000.0,Debit Card,No
1008,2025-04-03,CUST990,Female,58,Beauty,3,150,450,0,450.0,UPI,No
1009,2025-04-03,CUST438,Female,42,Beauty,2,100,200,0,200.0,UPI,No
1010,2025-04-04,CUST245,Male,47,Clothing,3,500,1500,0,1500.0,UPI,No
1011,2025-04-04,CUST469,Male,18,Clothing,2,500,1000,0,1000.0,UPI,No
1012,2025-04-05,CUST985,Female,19,Clothing,1,300,300,0,300.0,Debit Card,No
1013,2025-04-06,CUST505,Male,24,Clothing,4,700,2800,0,2800.0,Credit Card,No
1014,2025-04-06,CUST110,Male,27,Clothing,2,700,1400,0,1400.0,UPI,No
1015,2025-04-06,CUST953,Male,45,Electronics,3,500,1500,0,1500.0,UPI,No
1016,2025-04-07,CUST200,Male,27,Electronics,2,500,1000,0,1000.0,UPI,No
1017,2025-04-08,CUST060,Male,30,Beauty,1,100,100,0,100.0,UPI,No
1018,2025-04-08,CUST029,Female,42,Beauty,3,150,450,0,450.0,Debit Card,No
1019,2025-04-09,CUST972,Male,49,Clothing,1,1000,1000,0,1000.0,Debit Card,No
1020,2025-04-10,CUST677,Female,19,Beauty,1,200,200,0,200.0,Debit Card,No
1021,2025-04-10,CUST579,Female,38,Beauty,2,150,300,0,300.0,UPI,No
1022,2025-04-10,CUST689,Male,57,Clothing,4,700,2800,0,2800.0,Debit Card,No
1023,2025-04-10,CUST465,Female,43,Clothing,1,700,700,0,700.0,Cash,No
1024,2025-04-11,CUST672,Female,34,Clothing,1,300,300,0,300.0,Credit Card,No
1025,2025-04-11,CUST836,Female,22,Clothing,4,300,1200,0,1200.0,UPI,No
1026,2025-04-11,CUST125,Male,48,Electronics,2,300,600,0,600.0,Credit Card,No
1027,2025-04-12,CUST959,Female,42,Clothing,3,1000,3000,0,3000.0,Debit Card,No
1028,2025-04-12,CUST987,Female,30,Electronics,1,500,500,0,500.0,Cash,No
1029,2025-04-13,CUST187,Female,64,Electronics,3,100,300,0,300.0,Debit Card,No
1030,2025-04-13,CUST484,Female,19,Electronics,4,500,2000,0,2000.0,UPI,No
1031,2025-04-13,CUST011,Male,23,Clothing,2,700,1400,0,1400.0,Debit Card,No
1032,2025-04-13,CUST057,Female,63,Clothing,1,500,500,0,500.0,Cash,No
1033,2025-04-14,CUST387,Male,44,Clothing,1,700,700,20,560.0,UPI,Yes
1034,2025-04-14,CUST281,Female,29,Electronics,4,1000,4000,22,3120.0,UPI,Yes
1035,2025-04-14,CUST430,Female,43,Beauty,1,100,100,18,82.0,Credit Card,Yes
1036,2025-04-14,CUST483,Male,55,Clothing,3,1000,3000,25,2250.0,UPI,Yes
1037,2025-04-14,CUST347,Male,42,Clothing,4,500,2000,18,1640.0,Credit Card,Yes
1038,2025-04-14,CUST360,Male,42,Electronics,2,500,1000,25,750.0,Debit Card,Yes
1039,2025-04-14,CUST192,Male,62,Beauty,4,100,400,0,400.0,Credit Card,No
1040,2025-04-14,CUST248,Male,26,Clothing,3,500,1500,22,1170.0,UPI,Yes
1041,2025-04-15,CUST698,Female,64,Beauty,1,200,200,18,164.0,Cash,Yes
1042,2025-04-15,CUST857,Male,60,Beauty,3,200,600,0,600.0,Debit Card,No
1043,2025-04-15,CUST242,Male,21,Electronics,2,300,600,25,450.0,Debit Card,Yes
1044,2025-04-15,CUST121,Female,28,Electronics,2,1000,2000,25,1500.0,UPI,Yes
1045,2025-04-15,CUST938,Male,49,Clothing,3,300,900,0,900.0,Credit Card,No
1046,2025-04-15,CUST225,Female,57,Beauty,4,200,800,25,600.0,Credit Card,Yes
1047,2025-04-16,CUST966,Male,60,Electronics,4,1000,4000,20,3200.0,UPI,Yes
1048,2025-04-16,CUST589,Female,36,Clothing,1,300,300,22,234.0,UPI,Yes
1049,2025-04-16,CUST521,Female,47,Clothing,4,300,1200,22,936.0,Credit Card,Yes
1050,2025-04-16,CUST668,Female,62,Beauty,1,50,50,25,37.5,Credit Card,Yes
1051,2025-04-16,CUST067,Female,48,Clothing,2,500,1000,20,800.0,Credit Card,Yes
1052,2025-04-16,CUST358,Female,32,Beauty,4,50,200,22,156.0,Debit Card,Yes
1053,2025-04-16,CUST712,Female,57,Beauty,4,50,200,18,164.0,Debit Card,Yes
1054,2025-04-16,CUST435,Female,30,Electronics,2,1000,2000,20,1600.0,Credit Card,Yes
1055,2025-04-16,CUST769,Female,31,Beauty,2,150,300,20,240.0,Credit Card,Yes
1056,2025-04-16,CUST229,Male,58,Clothing,1,500,500,18,410.0,Credit Card,Yes
1057,2025-04-16,CUST390,Male,39,Beauty,1,50,50,0,50.0,Credit Card,No
1058,2025-04-17,CUST458,Female,39,Beauty,1,100,100,18,82.0,UPI,Yes
1059,2025-04-17,CUST045,Female,55,Beauty,4,200,800,18,656.0,Credit Card,Yes
1060,2025-04-17,CUST716,Female,60,Beauty,3,100,300,20,240.0,UPI,Yes
1061,2025-04-17,CUST571,Female,41,Clothing,2,500,1000,20,800.0,Credit Card,Yes
1062,2025-04-17,CUST910,Female,20,Electronics,4,100,400,20,320.0,UPI,Yes
1063,2025-04-17,CUST445,Female,53,Electronics,4,300,1200,20,960.0,Credit Card,Yes
1064,2025-04-17,CUST681,Female,43,Beauty,1,200,200,22,156.0,UPI,Yes
1065,2025-04-17,CUST797,Male,40,Electronics,3,30,90,20,72.0,Cash,Yes
1066,2025-04-17,CUST058,Male,18,Clothing,3,1000,3000,25,2250.0,Debit Card,Yes
1067,2025-04-17,CUST814,Female,59,Electronics,1,100,100,20,80.0,Debit Card,Yes
1068,2025-04-17,CUST305,Female,18,Clothing,3,300,900,20,720.0,Debit Card,Yes
1069,2025-04-17,CUST922,Male,41,Clothing,1,500,500,25,375.0,Cash,Yes
1070,2025-04-17,CUST079,Male,34,Electronics,4,30,120,22,93.6,Debit Card,Yes
1071,2025-04-18,CUST455,Male,31,Electronics,2,500,1000,25,750.0,Credit Card,Yes
1072,2025-04-18,CUST842,Female,47,Beauty,3,150,450,18,369.0,UPI,Yes
1073,2025-04-18,CUST098,Female,55,Beauty,4,50,200,20,160.0,UPI,Yes
1074,2025-04-18,CUST211,Male,42,Electronics,1,500,500,22,390.0,UPI,Yes
1075,2025-04-18,CUST434,Female,43,Electronics,1,300,300,18,246.0,Credit Card,Yes
1076,2025-04-18,CUST421,Female,37,Clothing,3,1000,3000,22,2340.0,UPI,Yes
1077,2025-04-18,CUST706,Male,51,Clothing,3,700,2100,18,1722.0,Cash,Yes
1078,2025-04-18,CUST524,Male,46,Electronics,4,30,120,20,96.0,Credit Card,Yes
1079,2025-04-18,CUST078,Female,47,Beauty,1,150,150,25,112.5,Credit Card,Yes
1080,2025-04-19,CUST720,Female,56,Electronics,2,500,1000,20,800.0,UPI,Yes
1081,2025-04-19,CUST225,Female,57,Electronics,2,1000,2000,0,2000.0,UPI,No
1082,2025-04-19,CUST017,Female,27,Beauty,2,200,400,0,400.0,Credit Card,No
1083,2025-04-19,CUST392,Male,27,Beauty,4,50,200,20,160.0,UPI,Yes
1084,2025-04-19,CUST256,Male,23,Clothing,4,300,1200,25,900.0,Cash,Yes
1085,2025-04-19,CUST707,Female,26,Electronics,2,100,200,25,150.0,Cash,Yes
1086,2025-04-19,CUST229,Male,58,Electronics,2,300,600,20,480.0,UPI,Yes
1087,2025-04-19,CUST198,Female,54,Electronics,4,100,400,22,312.0,Debit Card,Yes
1088,2025-04-19,CUST501,Male,39,Beauty,4,100,400,0,400.0,Credit Card,No
1089,2025-04-19,CUST366,Male,57,Beauty,1,150,150,25,112.5,UPI,Yes
1090,2025-04-19,CUST522,Male,46,Electronics,3,1000,3000,0,3000.0,Credit Card,No
1091,2025-04-19,CUST102,Female,47,Electronics,3,1000,3000,0,3000.0,Credit Card,No
1092,2025-04-20,CUST729,Male,29,Electronics,4,300,1200,22,936.0,Debit Card,Yes
1093,2025-04-20,CUST101,Male,32,Electronics,2,30,60,25,45.0,UPI,Yes
1094,2025-04-20,CUST866,Male,24,Clothing,2,300,600,20,480.0,Cash,Yes
1095,2025-04-20,CUST397,Female,30,Clothing,1,300,300,18,246.0,UPI,Yes
1096,2025-04-20,CUST789,Female,61,Beauty,2,50,100,25,75.0,Credit Card,Yes
1097,2025-04-20,CUST340,Female,36,Beauty,3,50,150,0,150.0,UPI,No
1098,2025-04-20,CUST566,Female,64,Clothing,2,1000,2000,18,1640.0,Cash,Yes
1099,2025-04-20,CUST010,Female,52,Beauty,2,50,100,20,80.0,Credit Card,Yes
1100,2025-04-20,CUST520,Female,49,Electronics,2,300,600,25,450.0,Debit Card,Yes
1101,2025-04-20,CUST604,Female,29,Clothing,4,500,2000,20,1600.0,Debit Card,Yes
1102,2025-04-21,CUST084,Female,38,Clothing,1,1000,1000,0,1000.0,Credit Card,No
1103,2025-04-22,CUST095,Female,32,Beauty,2,50,100,0,100.0,UPI,No
1104,2025-04-22,CUST535,Male,47,Clothing,1,1000,1000,0,1000.0,UPI,No
1105,2025-04-22,CUST943,Female,57,Clothing,4,500,2000,0,2000.0,Debit Card,No
1106,2025-04-22,CUST962,Male,44,Electronics,3,100,300,0,300.0,UPI,No
1107,2025-04-23,CUST292,Male,20,Electronics,3,30,90,0,90.0,Debit Card,No
1108,2025-04-23,CUST067,Female,48,Electronics,3,300,900,0,900.0,UPI,No
1109,2025-04-23,CUST100,Male,41,Beauty,2,150,300,0,300.0,Debit Card,No
1110,2025-04-24,CUST973,Male,60,Electronics,4,30,120,0,120.0,Credit Card,No
1111,2025-04-24,CUST284,Male,43,Electronics,1,30,30,0,30.0,Debit Card,No
1112,2025-04-24,CUST816,Male,47,Electronics,1,1000,1000,0,1000.0,UPI,No
1113,2025-04-24,CUST956,Male,30,Beauty,1,100,100,0,100.0,Credit Card,No
1114,2025-04-25,CUST564,Male,50,Beauty,3,100,300,0,300.0,Debit Card,No
1115,2025-04-25,CUST168,Male,53,Electronics,4,100,400,0,400.0,Debit Card,No
1116,2025-04-25,CUST107,Female,21,Electronics,2,100,200,0,200.0,UPI,No
1117,2025-04-26,CUST779,Female,56,Electronics,2,100,200,0,200.0,UPI,No
1118,2025-04-26,CUST201,Male,56,Clothing,3,1000,3000,0,3000.0,Cash,No
1119,2025-04-26,CUST529,Female,35,Electronics,3,500,1500,0,1500.0,Debit Card,No
1120,2025-04-26,CUST037,Female,18,Electronics,2,30,60,0,60.0,Cash,No
1121,2025-04-26,CUST778,Female,47,Electronics,3,300,900,0,900.0,UPI,No
1122,2025-04-26,CUST977,Female,35,Clothing,1,300,300,0,300.0,Debit Card,No
1123,2025-04-26,CUST064,Male,49,Clothing,1,500,500,0,500.0,Debit Card,No
1124,2025-04-26,CUST956,Male,30,Electronics,3,300,900,0,900.0,UPI,No
1125,2025-04-26,CUST114,Female,22,Clothing,2,700,1400,0,1400.0,Credit Card,No
1126,2025-04-27,CUST318,Male,61,Clothing,2,500,1000,0,1000.0,UPI,No
1127,2025-04-27,CUST649,Female,58,Clothing,3,700,2100,0,2100.0,Credit Card,No
1128,2025-04-27,CUST037,Female,18,Clothing,1,300,300,0,300.0,Debit Card,No
1129,2025-04-27,CUST643,Female,28,Electronics,4,100,400,0,400.0,Debit Card,No
1130,2025-04-28,CUST133,Male,20,Beauty,3,200,600,0,600.0,UPI,No
1131,2025-04-28,CUST469,Male,18,Electronics,2,300,600,0,600.0,Debit Card,No
1132,2025-04-28,CUST581,Female,48,Beauty,4,50,200,0,200.0,Credit Card,No
1133,2025-04-28,CUST480,Female,42,Electronics,3,300,900,0,900.0,Debit Card,No
1134,2025-04-28,CUST834,Female,56,Electronics,1,500,500,0,500.0,Debit Card,No
1135,2025-04-29,CUST716,Female,60,Electronics,4,1000,4000,0,4000.0,Cash,No
1136,2025-04-29,CUST458,Female,39,Clothing,3,700,2100,0,2100.0,Credit Card,No
1137,2025-04-29,CUST091,Female,55,Electronics,2,100,200,0,200.0,Debit Card,No
1138,2025-04-29,CUST745,Male,54,Clothing,2,300,600,0,600.0,Cash,No
1139,2025-04-29,CUST702,Female,60,Electronics,1,300,300,0,300.0,UPI,No
1140,2025-04-30,CUST666,Male,51,Electronics,3,500,1500,0,1500.0,Credit Card,No
1141,2025-04-30,CUST589,Female,36,Clothing,2,500,1000,0,1000.0,Debit Card,No
1142,2025-05-01,CUST085,Male,31,Beauty,1,50,50,0,50.0,UPI,No
1143,2025-05-01,CUST725,Male,61,Beauty,3,100,300,0,300.0,UPI,No
1144,2025-05-01,CUST262,Female,32,Beauty,2,50,100,0,100.0,UPI,No
1145,2025-05-01,CUST718,Female,59,Beauty,4,200,800,0,800.0,UPI,No
1146,2025-05-01,CUST950,Male,36,Beauty,4,100,400,0,400.0,UPI,No
1147,2025-05-02,CUST915,Female,26,Clothing,3,500,1500,0,1500.0,Credit Card,No
1148,2025-05-02,CUST418,Female,60,Electronics,4,30,120,0,120.0,Debit Card,No
1149,2025-05-02,CUST040,Male,45,Beauty,1,100,100,0,100.0,Credit Card,No
1150,2025-05-02,CUST078,Female,47,Electronics,4,100,400,0,400.0,Debit Card,No
1151,2025-05-02,CUST466,Male,63,Beauty,3,150,450,0,450.0,Credit Card,No
1152,2025-05-02,CUST207,Female,42,Clothing,1,700,700,0,700.0,UPI,No
1153,2025-05-03,CUST174,Female,39,Beauty,3,150,450,0,450.0,UPI,No
1154,2025-05-03,CUST058,Male,18,Beauty,2,100,200,0,200.0,UPI,No
1155,2025-05-03,CUST712,Female,57,Electronics,1,100,100,0,100.0,Debit Card,No
1156,2025-05-03,CUST509,Female,37,Clothing,2,500,1000,0,1000.0,Cash,No
1157,2025-05-03,CUST965,Male,22,Electronics,3,300,900,0,900.0,Cash,No
1158,2025-05-04,CUST909,Male,26,Electronics,4,500,2000,0,2000.0,UPI,No
1159,2025-05-04,CUST858,Male,23,Electronics,3,1000,3000,0,3000.0,Debit Card,No
1160,2025-05-04,CUST899,Male,26,Beauty,2,150,300,0,300.0,Credit Card,No
1161,2025-05-04,CUST870,Female,46,Electronics,4,500,2000,0,2000.0,Debit Card,No
1162,2025-05-04,CUST341,Male,31,Clothing,3,1000,3000,0,3000.0,UPI,No
1163,2025-05-04,CUST559,Female,40,Beauty,1,200,200,0,200.0,UPI,No
1164,2025-05-04,CUST713,Male,34,Electronics,3,30,90,0,90.0,Credit Card,No
1165,2025-05-04,CUST640,Female,51,Electronics,3,30,90,0,90.0,Credit Card,No
1166,2025-05-04,CUST272,Female,61,Beauty,4,50,200,0,200.0,UPI,No
1167,2025-05-05,CUST517,Female,47,Electronics,2,300,600,0,600.0,Credit Card,No
1168,2025-05-05,CUST033,Female,50,Beauty,1,100,100,0,100.0,Debit Card,No
1169,2025-05-05,CUST152,Male,43,Beauty,2,50,100,0,100.0,Debit Card,No
1170,2025-05-06,CUST923,Male,32,Electronics,3,300,900,0,900.0,Credit Card,No
1171,2025-05-06,CUST992,Female,57,Beauty,2,100,200,0,200.0,Cash,No
1172,2025-05-06,CUST063,Male,57,Electronics,3,30,90,0,90.0,Debit Card,No
1173,2025-05-06,CUST338,Male,54,Electronics,2,500,1000,0,1000.0,Debit Card,No
1174,2025-05-06,CUST923,Male,32,Electronics,1,500,500,0,500.0,UPI,No
1175,2025-05-06,CUST131,Female,21,Beauty,2,100,200,0,200.0,UPI,No
1176,2025-05-06,CUST991,Female,34,Clothing,1,300,300,0,300.0,Debit Card,No
1177,2025-05-07,CUST203,Male,56,Clothing,1,700,700,0,700.0,Debit Card,No
1178,2025-05-07,CUST122,Male,64,Electronics,3,300,900,0,900.0,UPI,No
1179,2025-05-07,CUST849,Male,32,Clothing,2,700,1400,0,1400.0,UPI,No
1180,2025-05-07,CUST985,Female,19,Electronics,2,1000,2000,0,2000.0,Credit Card,No
1181,2025-05-07,CUST762,Female,24,Electronics,3,300,900,0,900.0,UPI,No
1182,2025-05-07,CUST444,Female,61,Beauty,4,150,600,0,600.0,UPI,No
1183,2025-05-07,CUST669,Male,24,Beauty,1,50,50,0,50.0,UPI,No
1184,2025-05-07,CUST853,Male,21,Electronics,1,30,30,0,30.0,UPI,No
1185,2025-05-09,CUST172,Male,32,Electronics,4,30,120,0,120.0,UPI,No
1186,2025-05-09,CUST399,Female,64,Beauty,1,50,50,0,50.0,UPI,No
1187,2025-05-10,CUST771,Male,24,Clothing,3,1000,3000,0,3000.0,UPI,No
1188,2025-05-10,CUST812,Male,19,Electronics,4,1000,4000,0,4000.0,Debit Card,No
1189,2025-05-10,CUST263,Male,23,Beauty,4,50,200,0,200.0,Credit Card,No
1190,2025-05-10,CUST035,Female,58,Clothing,4,700,2800,0,2800.0,UPI,No
1191,2025-05-11,CUST204,Male,39,Beauty,1,50,50,0,50.0,Cash,No
1192,2025-05-11,CUST092,Female,51,Beauty,4,150,600,0,600.0,Debit Card,No
1193,2025-05-11,CUST266,Female,19,Beauty,3,200,600,0,600.0,Debit Card,No
1194,2025-05-11,CUST335,Female,47,Electronics,2,1000,2000,0,2000.0,Credit Card,No
1195,2025-05-12,CUST035,Female,58,Clothing,2,700,1400,0,1400.0,Debit Card,No
1196,2025-05-12,CUST603,Female,40,Electronics,1,1000,1000,0,1000.0,Cash,No
1197,2025-05-12,CUST390,Male,39,Electronics,4,100,400,0,400.0,Debit Card,No
1198,2025-05-12,CUST654,Male,42,Clothing,3,1000,3000,0,3000.0,Credit Card,No
1199,2025-05-12,CUST411,Male,62,Clothing,2,1000,2000,0,2000.0,Debit Card,No
1200,2025-05-13,CUST144,Female,59,Clothing,3,1000,3000,0,3000.0,Credit Card,No
1201,2025-05-13,CUST999,Female,36,Clothing,1,1000,1000,0,1000.0,Credit Card,No
1202,2025-05-15,CUST827,Male,61,Clothing,4,1000,4000,0,4000.0,Debit Card,No
1203,2025-05-15,CUST420,Female,22,Clothing,1,700,700,0,700.0,Debit Card,No
1204,2025-05-15,CUST035,Female,58,Beauty,4,100,400,0,400.0,UPI,No
1205,2025-05-15,CUST313,Female,55,Clothing,4,500,2000,0,2000.0,Cash,No
1206,2025-05-16,CUST259,Female,45,Beauty,2,150,300,0,300.0,Credit Card,No
1207,2025-05-16,CUST229,Male,58,Clothing,4,700,2800,0,2800.0,Cash,No
1208,2025-05-16,CUST266,Female,19,Electronics,1,500,500,0,500.0,Debit Card,No
1209,2025-05-16,CUST212,Male,21,Beauty,3,150,450,0,450.0,Debit Card,No
1210,2025-05-17,CUST409,Female,21,Electronics,2,30,60,0,60.0,Credit Card,No
1211,2025-05-17,CUST238,Female,39,Electronics,3,100,300,0,300.0,UPI,No
1212,2025-05-17,CUST291,Male,60,Beauty,2,150,300,0,300.0,Debit Card,No
1213,2025-05-18,CUST688,Male,56,Electronics,2,30,60,0,60.0,Debit Card,No
1214,2025-05-19,CUST394,Female,27,Electronics,1,1000,1000,0,1000.0,Debit Card,No
1215,2025-05-19,CUST590,Male,36,Electronics,3,500,1500,0,1500.0,Debit Card,No
1216,2025-05-19,CUST531,Male,31,Electronics,1,300,300,0,300.0,Debit Card,No
1217,2025-05-19,CUST642,Female,54,Electronics,2,500,1000,0,1000.0,UPI,No
1218,2025-05-19,CUST702,Female,60,Beauty,1,100,100,0,100.0,Debit Card,No
1219,2025-05-19,CUST657,Male,40,Beauty,2,150,300,0,300.0,UPI,No
1220,2025-05-19,CUST141,Female,22,Electronics,1,100,100,0,100.0,UPI,No
1221,2025-05-19,CUST553,Male,24,Beauty,3,150,450,0,450.0,Credit Card,No
1222,2025-05-19,CUST440,Male,64,Beauty,2,100,200,0,200.0,Debit Card,No
1223,2025-05-19,CUST096,Female,44,Electronics,4,300,1200,0,1200.0,UPI,No
1224,2025-05-20,CUST127,Female,33,Clothing,1,300,300,0,300.0,Cash,No
1225,2025-05-20,CUST868,Female,25,Beauty,4,100,400,0,400.0,UPI,No
1226,2025-05-21,CUST116,Female,23,Clothing,4,1000,4000,0,4000.0,UPI,No
1227,2025-05-21,CUST505,Male,24,Clothing,2,700,1400,0,1400.0,UPI,No
1228,2025-05-21,CUST511,Male,45,Clothing,1,700,700,0,700.0,Credit Card,No
1229,2025-05-21,CUST085,Male,31,Beauty,2,50,100,0,100.0,Credit Card,No
1230,2025-05-21,CUST667,Female,29,Clothing,3,300,900,0,900.0,Credit Card,No
1231,2025-05-21,CUST860,Male,63,Clothing,3,1000,3000,0,3000.0,Credit Card,No
1232,2025-05-21,CUST978,Female,53,Electronics,3,30,90,0,90.0,Cash,No
1233,2025-05-22,CUST327,Male,57,Clothing,2,300,600,0,600.0,Credit Card,No
1234,2025-05-22,CUST399,Female,64,Clothing,4,300,1200,0,1200.0,Debit Card,No
1235,2025-05-22,CUST267,Female,32,Beauty,3,50,150,0,150.0,Credit Card,No
1236,2025-05-22,CUST994,Female,51,Clothing,4,300,1200,0,1200.0,UPI,No
1237,2025-05-23,CUST476,Female,27,Beauty,3,50,150,0,150.0,Credit Card,No
1238,2025-05-23,CUST635,Female,63,Beauty,2,50,100,0,100.0,Cash,No
1239,2025-05-23,CUST469,Male,18,Electronics,4,30,120,0,120.0,UPI,No
1240,2025-05-23,CUST733,Male,34,Beauty,1,200,200,0,200.0,Credit Card,No
1241,2025-05-23,CUST977,Female,35,Beauty,4,50,200,0,200.0,Credit Card,No
1242,2025-05-24,CUST424,Male,57,Electronics,2,100,200,0,200.0,Credit Card,No
1243,2025-05-24,CUST496,Male,23,Electronics,1,300,300,0,300.0,UPI,No
1244,2025-05-24,CUST376,Female,64,Electronics,4,100,400,0,400.0,Credit Card,No
1245,2025-05-24,CUST968,Female,48,Beauty,4,100,400,0,400.0,Debit Card,No
1246,2025-05-24,CUST630,Male,42,Clothing,4,1000,4000,0,4000.0,UPI,No
1247,2025-05-24,CUST965,Male,22,Beauty,4,100,400,0,400.0,UPI,No
1248,2025-05-24,CUST909,Male,26,Clothing,2,700,1400,0,1400.0,UPI,No
1249,2025-05-24,CUST255,Male,48,Beauty,3,100,300,0,300.0,Debit Card,No
1250,2025-05-24,CUST075,Male,61,Clothing,3,700,2100,0,2100.0,Credit Card,No
1251,2025-05-24,CUST028,Female,43,Clothing,3,500,1500,0,1500.0,UPI,No
1252,2025-05-24,CUST319,Male,31,Clothing,3,500,1500,0,1500.0,UPI,No
1253,2025-05-24,CUST206,Male,61,Beauty,4,100,400,0,400.0,Credit Card,No
1254,2025-05-24,CUST762,Female,24,Beauty,4,100,400,0,400.0,Credit Card,No
1255,2025-05-25,CUST722,Male,20,Clothing,2,700,1400,0,1400.0,Debit Card,No
