Transaction ID,Date,Customer ID,Gender,Age,Product Category,Quantity,Price per Unit,Total Amount,Cost_Price,Discount,Profit
1343,2023-04-18,7752,Female,53,Electronics,6,1942.38,10559.56,1511.73,10,1489.2
111,2023-04-19,CUST111,Female,34,Electronics,3,500.0,1500.0,54.0,13,1251.0
969,2023-04-19,CUST969,Female,40,Clothing,3,300.0,900.0,82.0,20,638.0
572,2023-04-20,CUST572,Male,31,Clothing,4,500.0,2000.0,311.0,10,1489.0
298,2023-04-20,CUST298,Male,27,Beauty,4,300.0,1200.0,211.0,10,869.0
1697,2023-04-21,2621,Male,43,Beauty,3,1766.89,4908.89,1304.24,16,996.16
129,2023-04-23,CUST129,Female,21,Beauty,2,300.0,600.0,241.0,11,293.0
693,2023-04-23,CUST693,Male,41,Beauty,3,500.0,1500.0,279.0,20,921.0
98,2023-04-23,CUST098,Female,55,Beauty,2,50.0,100.0,47.0,15,38.0
28,2023-04-23,CUST028,Female,43,Beauty,1,500.0,500.0,189.0,20,211.0
1754,2023-04-24,6977,Female,52,Beauty,3,1670.97,4759.97,1339.18,14,742.42
1698,2023-04-26,4749,Female,64,Beauty,7,1832.29,11935.04,1350.21,10,2483.58
1824,2023-04-26,7406,Female,65,Clothing,4,1557.61,5801.95,1187.02,14,1053.88
1670,2023-04-27,9701,Male,59,Home,7,1662.25,10680.16,1343.16,15,1278.04
482,2023-04-27,CUST482,Female,28,Clothing,4,300.0,1200.0,112.0,19,860.0000000000001
1297,2023-04-27,3933,Female,34,Clothing,5,2297.72,10836.07,1782.54,17,1923.37
1609,2023-04-27,5557,Female,61,Beauty,2,2286.82,4337.98,1794.04,18,749.9
660,2023-04-29,CUST660,Female,38,Beauty,2,500.0,1000.0,308.0,17,522.0
1855,2023-04-29,8574,Male,39,Home,8,1445.34,10877.79,1051.79,11,2463.44
987,2023-04-29,CUST987,Female,30,Clothing,3,300.0,900.0,250.0,18,488.0
1150,2023-05-01,2213,Female,53,Electronics,8,1997.97,15064.93,1575.95,20,2457.29
337,2023-05-01,CUST337,Male,38,Clothing,1,500.0,500.0,318.0,10,132.0
188,2023-05-03,CUST188,Male,40,Clothing,3,25.0,75.0,21.0,12,45.0
1823,2023-05-03,2163,Female,34,Home,5,1412.64,6572.77,1099.4,16,1075.77
853,2023-05-04,CUST853,Male,21,Beauty,2,500.0,1000.0,199.0,17,631.0
779,2023-05-05,CUST779,Female,56,Electronics,2,500.0,1000.0,237.0,15,613.0
252,2023-05-05,CUST252,Male,54,Electronics,1,300.0,300.0,73.0,16,179.0
380,2023-05-06,CUST380,Male,56,Electronics,2,300.0,600.0,122.0,11,412.0
221,2023-05-07,CUST221,Male,39,Beauty,2,300.0,600.0,271.0,12,257.0
452,2023-05-08,CUST452,Female,48,Clothing,3,500.0,1500.0,344.0,11,991.0
283,2023-05-08,CUST283,Female,18,Electronics,1,500.0,500.0,249.0,20,151.0
946,2023-05-08,CUST946,Male,62,Electronics,4,500.0,2000.0,289.0,17,1371.0
883,2023-05-09,CUST883,Male,40,Electronics,1,500.0,500.0,23.0,20,377.0
1464,2023-05-10,7420,Female,59,Sports,7,1519.46,10024.23,1131.21,12,2105.76
731,2023-05-10,CUST731,Male,54,Clothing,4,500.0,2000.0,125.0,16,1555.0
1816,2023-05-11,9058,Male,32,Clothing,7,1351.6,8849.33,1102.54,13,1131.58
1620,2023-05-12,9840,Female,65,Electronics,3,1684.05,4636.7,1351.74,11,581.47
1743,2023-05-12,2739,Male,61,Clothing,8,2896.13,20973.38,2267.12,16,2836.45
1778,2023-05-13,8465,Female,39,Home,4,1602.3,6038.1,1226.82,16,1130.83
1994,2023-05-13,3480,Female,35,Electronics,6,2814.38,15383.96,2069.36,16,2967.77
838,2023-05-13,CUST838,Male,47,Electronics,2,300.0,600.0,86.0,16,418.0
721,2023-05-14,CUST721,Female,52,Clothing,1,500.0,500.0,245.0,15,180.0
1980,2023-05-14,1433,Female,22,Clothing,6,1522.73,8359.67,1247.23,20,876.29
353,2023-05-14,CUST353,Male,31,Electronics,1,500.0,500.0,161.0,11,284.0
1958,2023-05-15,1882,Male,41,Electronics,6,1723.29,9739.16,1335.65,18,1725.24
164,2023-05-15,CUST164,Female,47,Beauty,3,500.0,1500.0,156.0,18,1074.0
203,2023-05-16,CUST203,Male,56,Clothing,2,500.0,1000.0,222.0,14,638.0
398,2023-05-16,CUST398,Female,48,Clothing,2,300.0,600.0,248.0,13,274.0
1011,2023-05-16,1866,Female,45,Clothing,5,2566.95,11845.27,1883.54,18,2427.56
118,2023-05-16,CUST118,Female,30,Electronics,4,500.0,2000.0,274.0,10,1526.0
358,2023-05-16,CUST358,Female,32,Beauty,1,300.0,300.0,234.0,19,9.000000000000028
970,2023-05-16,CUST970,Male,59,Electronics,4,500.0,2000.0,162.0,13,1578.0
996,2023-05-16,CUST996,Male,62,Clothing,1,50.0,50.0,29.0,10,16.0
48,2023-05-16,CUST048,Male,54,Electronics,3,300.0,900.0,284.0,17,463.0
1065,2023-05-16,5827,Female,54,Home,3,2308.62,6287.1,1707.27,20,1165.28
470,2023-05-17,CUST470,Female,57,Clothing,2,500.0,1000.0,62.0,19,748.0
155,2023-05-17,CUST155,Male,31,Electronics,4,500.0,2000.0,250.0,10,1550.0
1802,2023-05-17,1066,Male,42,Electronics,8,3605.72,27231.35,2694.31,15,5676.83
818,2023-05-18,CUST818,Male,30,Electronics,1,500.0,500.0,293.0,15,132.0
881,2023-05-19,CUST881,Male,22,Electronics,1,300.0,300.0,239.0,17,10.0
94,2023-05-19,CUST094,Female,47,Beauty,2,500.0,1000.0,308.0,17,522.0
403,2023-05-20,CUST403,Male,32,Clothing,2,300.0,600.0,148.0,19,338.00000000000006
4,2023-05-21,CUST004,Male,37,Clothing,1,500.0,500.0,91.0,13,344.0
911,2023-05-21,CUST911,Male,42,Electronics,3,300.0,900.0,278.0,11,523.0
647,2023-05-21,CUST647,Male,59,Clothing,3,500.0,1500.0,54.0,19,1161.0
1742,2023-05-21,7948,Female,57,Beauty,2,2364.21,4345.16,1805.07,16,735.02
843,2023-05-22,CUST843,Male,21,Beauty,3,500.0,1500.0,247.0,15,1028.0
31,2023-05-23,CUST031,Male,44,Electronics,4,300.0,1200.0,209.0,11,859.0
491,2023-05-23,CUST491,Female,60,Electronics,3,300.0,900.0,296.0,12,496.0
243,2023-05-23,CUST243,Female,47,Electronics,3,300.0,900.0,179.0,13,604.0
1540,2023-05-23,9460,Male,36,Home,8,3702.73,26748.73,2951.72,11,3135.0
1200,2023-05-23,2184,Female,59,Clothing,3,3651.5,10243.04,2679.28,10,2205.19
1482,2023-05-23,6007,Male,44,Clothing,4,2888.5,10654.1,2343.65,14,1279.48
729,2023-05-23,CUST729,Male,29,Clothing,4,300.0,1200.0,49.0,11,1019.0
281,2023-05-23,CUST281,Female,29,Beauty,4,500.0,2000.0,177.0,20,1423.0
72,2023-05-23,CUST072,Female,20,Electronics,4,500.0,2000.0,315.0,18,1325.0000000000002
1064,2023-05-24,5007,Male,40,Sports,4,3074.89,11111.65,2393.17,16,1538.96
990,2023-05-25,CUST990,Female,58,Beauty,2,500.0,1000.0,116.0,19,694.0
1327,2023-05-25,3256,Female,22,Clothing,6,2582.21,14376.19,2095.54,16,1802.98
404,2023-05-25,CUST404,Male,46,Electronics,2,500.0,1000.0,77.0,11,813.0
899,2023-05-25,CUST899,Male,26,Clothing,2,300.0,600.0,244.0,10,296.0
1946,2023-05-25,3121,Male,31,Sports,4,3504.35,13107.08,2758.8,15,2071.89
382,2023-05-26,CUST382,Female,53,Clothing,2,500.0,1000.0,281.0,19,529.0
1638,2023-05-27,1390,Female,29,Sports,8,2923.38,21401.07,2151.72,16,4187.35
561,2023-05-27,CUST561,Female,64,Clothing,4,500.0,2000.0,213.0,19,1407.0
1027,2023-05-27,4186,Female,41,Clothing,7,2308.62,15057.24,1891.43,10,1817.24
1290,2023-05-28,3278,Female,31,Clothing,3,2001.24,5654.13,1509.76,13,1124.85
1057,2023-05-28,9099,Female,44,Clothing,8,2444.87,17722.26,1934.06,10,2249.78
1545,2023-05-30,3700,Female,52,Beauty,7,2394.73,15523.39,1848.16,15,2586.28
1906,2023-05-30,7107,Male,23,Clothing,2,2323.88,4308.54,1887.76,20,533.02
1441,2023-05-30,6797,Male,45,Beauty,8,3704.91,27604.64,2975.02,18,3804.51
1700,2023-05-31,5358,Male,26,Home,7,3772.49,24317.19,3048.63,17,2976.8
56,2023-05-31,CUST056,Female,26,Clothing,3,300.0,900.0,21.0,19,708.0
862,2023-05-31,CUST862,Male,28,Electronics,4,300.0,1200.0,217.0,19,755.0000000000001
1831,2023-06-01,4785,Female,19,Clothing,6,3801.92,20741.96,2998.24,19,2752.52
1292,2023-06-02,7259,Female,35,Electronics,4,3517.43,13002.56,2723.67,13,2107.86
1222,2023-06-02,3362,Male,25,Clothing,5,3236.21,15197.4,2436.0,18,3017.4
1141,2023-06-02,2931,Female,54,Electronics,2,3035.65,5494.14,2426.38,20,641.39
394,2023-06-03,CUST394,Female,27,Clothing,1,500.0,500.0,338.0,16,82.0
537,2023-06-03,CUST537,Female,21,Beauty,1,500.0,500.0,61.0,20,339.0
1013,2023-06-04,4630,Female,26,Home,6,2405.63,13194.07,1907.59,12,1748.51
1195,2023-06-04,5291,Male,22,Clothing,7,2096.07,13723.25,1569.22,10,2738.72
1457,2023-06-05,1505,Female,47,Electronics,2,1329.8,2507.46,1018.76,20,469.94
867,2023-06-06,CUST867,Male,21,Electronics,1,500.0,500.0,337.0,17,78.0
481,2023-06-06,CUST481,Female,43,Electronics,4,300.0,1200.0,283.0,13,761.0
1857,2023-06-06,4818,Male,51,Clothing,4,1468.23,5312.79,1135.11,13,772.33
587,2023-06-08,CUST587,Female,40,Beauty,4,300.0,1200.0,145.0,13,899.0
539,2023-06-08,CUST539,Male,25,Beauty,1,500.0,500.0,242.0,15,183.0
1692,2023-06-08,6065,Male,33,Sports,2,2830.73,5230.69,2043.14,12,1144.41
212,2023-06-09,CUST212,Male,21,Clothing,3,500.0,1500.0,259.0,15,1016.0
356,2023-06-10,CUST356,Male,50,Electronics,3,500.0,1500.0,341.0,19,874.0
534,2023-06-10,CUST534,Male,45,Clothing,2,500.0,1000.0,58.0,17,772.0
1401,2023-06-10,3660,Female,38,Home,4,2892.86,10743.42,2218.89,11,1867.84
110,2023-06-11,CUST110,Male,27,Clothing,3,300.0,900.0,233.0,10,577.0
1444,2023-06-11,5182,Female,41,Sports,3,3246.02,9021.99,2379.66,18,1883.01
365,2023-06-11,CUST365,Male,31,Clothing,1,300.0,300.0,169.0,15,86.0
352,2023-06-11,CUST352,Male,57,Electronics,2,500.0,1000.0,283.0,18,537.0000000000001
104,2023-06-11,CUST104,Female,34,Beauty,2,500.0,1000.0,67.0,15,783.0
1467,2023-06-13,7976,Male,63,Clothing,8,3450.94,25088.32,2770.98,16,2920.48
1058,2023-06-13,9145,Female,50,Sports,8,2855.8,21309.85,2179.27,17,3875.67
1597,2023-06-13,6776,Female,48,Home,8,2758.79,19895.79,2020.42,14,3732.42
655,2023-06-13,CUST655,Female,55,Clothing,1,500.0,500.0,305.0,20,95.0
567,2023-06-14,CUST567,Female,25,Clothing,3,300.0,900.0,164.0,13,619.0
1631,2023-06-14,4674,Male,32,Home,8,3813.91,28360.1,2815.77,19,5833.95
1536,2023-06-14,5761,Male,56,Electronics,2,1896.6,3443.97,1508.78,20,426.41
1986,2023-06-15,9270,Male,24,Beauty,3,2582.21,7221.67,1937.15,15,1410.21
1331,2023-06-16,8172,Male,53,Home,8,2487.38,18841.41,1970.18,18,3080.0
1945,2023-06-16,6949,Female,21,Sports,3,3507.62,9892.97,2557.47,19,2220.58
1713,2023-06-17,4873,Female,60,Home,3,1406.1,3944.52,1135.43,14,538.24
1600,2023-06-17,8046,Male,18,Home,5,2771.87,13105.96,2037.55,14,2918.23
1153,2023-06-17,6772,Male,33,Home,3,3406.25,9324.47,2565.3,10,1628.58
488,2023-06-18,CUST488,Female,51,Electronics,3,300.0,900.0,133.0,11,668.0
669,2023-06-19,CUST669,Male,24,Beauty,4,300.0,1200.0,236.0,12,820.0
1144,2023-06-19,6668,Male,20,Beauty,3,2936.46,8362.68,2306.31,11,1443.74
1149,2023-06-19,7017,Female,29,Sports,6,2772.96,15614.69,2180.61,20,2531.05
239,2023-06-19,CUST239,Male,38,Electronics,3,500.0,1500.0,323.0,15,952.0
1087,2023-06-21,9559,Female,26,Sports,8,2673.77,19953.23,2004.7,12,3915.64
40,2023-06-22,CUST040,Male,45,Beauty,1,50.0,50.0,40.0,14,3.0
727,2023-06-22,CUST727,Male,55,Beauty,3,300.0,900.0,268.0,19,461.0
1526,2023-06-23,7453,Female,26,Electronics,8,2825.28,21251.61,2250.71,14,3245.96
157,2023-06-24,CUST157,Male,62,Electronics,4,500.0,2000.0,244.0,16,1436.0
927,2023-06-24,CUST927,Male,43,Electronics,4,500.0,2000.0,284.0,14,1436.0
796,2023-06-24,CUST796,Male,43,Beauty,4,30.0,120.0,27.0,14,76.2
839,2023-06-24,CUST839,Female,20,Electronics,4,300.0,1200.0,252.0,18,732.0000000000001
1191,2023-06-25,1112,Female,46,Sports,4,1838.83,6650.51,1379.47,12,1132.64
407,2023-06-25,CUST407,Female,46,Electronics,3,300.0,900.0,258.0,19,471.0
509,2023-06-26,CUST509,Female,37,Electronics,3,300.0,900.0,236.0,19,493.0
46,2023-06-26,CUST046,Female,20,Electronics,4,300.0,1200.0,33.0,15,987.0
788,2023-06-27,CUST788,Female,52,Beauty,3,300.0,900.0,75.0,15,690.0
1805,2023-06-27,2784,Female,29,Electronics,5,2624.72,12098.87,2120.15,18,1498.1
378,2023-06-28,CUST378,Male,50,Beauty,1,300.0,300.0,127.0,16,125.0
480,2023-06-29,CUST480,Female,42,Beauty,4,500.0,2000.0,109.0,12,1651.0
684,2023-06-30,CUST684,Female,28,Clothing,2,500.0,1000.0,221.0,17,609.0
1032,2023-06-30,1403,Male,25,Electronics,6,2532.07,13724.19,2065.03,15,1334.01
78,2023-07-01,CUST078,Female,47,Clothing,3,500.0,1500.0,236.0,18,994.0
1967,2023-07-02,4233,Male,59,Electronics,3,1620.83,5040.04,1193.21,13,1460.41
904,2023-07-04,CUST904,Male,28,Clothing,1,500.0,500.0,20.0,14,410.0
1632,2023-07-04,3637,Male,29,Beauty,3,2744.62,8302.79,2145.88,16,1865.15
1201,2023-07-04,5667,Male,61,Clothing,2,3084.7,6368.09,2517.19,17,1333.7
1258,2023-07-04,3365,Male,35,Sports,4,3338.67,13922.19,2581.98,16,3594.28
1214,2023-07-05,8400,Female,34,Clothing,8,1459.51,11693.8,1180.82,10,2247.23
128,2023-07-05,CUST128,Male,25,Beauty,1,500.0,500.0,115.0,12,325.0
447,2023-07-06,CUST447,Male,22,Beauty,4,500.0,2000.0,242.0,15,1458.0
1995,2023-07-06,1531,Female,54,Clothing,3,2151.66,6538.81,1668.34,16,1533.8
1484,2023-07-06,5744,Female,47,Sports,8,2511.36,19747.22,1823.97,13,5155.49
1279,2023-07-08,4035,Male,56,Electronics,7,1920.58,13918.53,1500.64,17,3414.02
1234,2023-07-10,3527,Female,52,Electronics,6,3147.92,18831.4,2281.87,13,5140.16
1543,2023-07-10,5400,Female,27,Electronics,7,2511.36,17583.74,1968.48,12,3804.34
1037,2023-07-10,3429,Male,33,Beauty,3,2912.48,9008.08,2344.31,12,1975.14
1227,2023-07-11,6357,Female,33,Beauty,4,1386.48,5718.61,1073.62,18,1424.15
1260,2023-07-11,8451,Female,28,Clothing,2,2065.55,4155.71,1687.61,17,780.49
772,2023-07-12,CUST772,Male,26,Electronics,1,30.0,30.0,20.0,14,5.800000000000001
1267,2023-07-12,7217,Male,23,Clothing,3,3280.9,9857.52,2422.1,16,2591.22
302,2023-07-14,CUST302,Male,57,Beauty,2,300.0,600.0,239.0,12,289.0
93,2023-07-14,CUST093,Female,35,Beauty,4,500.0,2000.0,182.0,15,1518.0
551,2023-07-14,CUST551,Male,45,Electronics,3,300.0,900.0,93.0,13,690.0
144,2023-07-15,CUST144,Female,59,Beauty,3,500.0,1500.0,189.0,12,1131.0
1565,2023-07-15,1189,Female,48,Home,2,2558.23,5064.98,1986.41,17,1092.16
474,2023-07-15,CUST474,Female,26,Clothing,3,500.0,1500.0,114.0,14,1176.0
515,2023-07-17,CUST515,Female,49,Clothing,3,300.0,900.0,206.0,20,514.0
676,2023-07-19,CUST676,Male,63,Electronics,3,500.0,1500.0,330.0,18,900.0
698,2023-07-19,CUST698,Female,64,Electronics,1,300.0,300.0,58.0,17,191.0
709,2023-07-21,CUST709,Female,19,Electronics,2,500.0,1000.0,270.0,10,630.0
1020,2023-07-21,1865,Female,18,Clothing,7,3620.98,24943.9,2707.34,18,5992.51
1417,2023-07-22,8302,Male,48,Electronics,8,3662.4,28896.55,2859.65,17,6019.35
1073,2023-07-23,3963,Male,40,Electronics,8,1976.17,15822.85,1470.53,13,4058.65
773,2023-07-23,CUST773,Male,25,Electronics,4,500.0,2000.0,152.0,16,1528.0
213,2023-07-24,CUST213,Male,27,Beauty,3,500.0,1500.0,163.0,17,1082.0
1133,2023-07-24,5756,Female,51,Beauty,4,3156.64,13205.6,2412.93,12,3553.89
487,2023-07-24,CUST487,Male,44,Clothing,4,500.0,2000.0,333.0,11,1447.0
605,2023-07-24,CUST605,Male,37,Electronics,2,500.0,1000.0,99.0,13,771.0
1166,2023-07-25,7655,Female,54,Home,5,3729.98,18462.79,2927.18,14,3826.89
105,2023-07-25,CUST105,Female,22,Electronics,1,500.0,500.0,81.0,19,324.0
299,2023-07-25,CUST299,Male,61,Electronics,2,500.0,1000.0,68.0,19,742.0
934,2023-07-25,CUST934,Male,30,Beauty,1,500.0,500.0,255.0,11,190.0
270,2023-07-26,CUST270,Male,43,Electronics,1,300.0,300.0,87.0,19,156.00000000000003
543,2023-07-26,CUST543,Male,49,Beauty,2,300.0,600.0,234.0,10,306.0
1636,2023-07-27,6617,Female,57,Sports,4,1430.08,5797.27,1092.19,15,1428.5
864,2023-07-27,CUST864,Female,51,Electronics,1,500.0,500.0,131.0,10,319.0
702,2023-07-27,CUST702,Female,60,Clothing,2,300.0,600.0,137.0,17,361.0
295,2023-07-28,CUST295,Female,27,Beauty,3,300.0,900.0,166.0,15,599.0
457,2023-07-28,CUST457,Female,58,Beauty,3,300.0,900.0,277.0,20,443.0
254,2023-07-28,CUST254,Male,41,Electronics,1,500.0,500.0,180.0,19,225.0
850,2023-07-28,CUST850,Female,26,Beauty,2,500.0,1000.0,61.0,14,799.0
1488,2023-07-29,7600,Male,27,Electronics,5,1507.47,7661.95,1095.81,17,2182.91
541,2023-07-29,CUST541,Male,56,Beauty,1,500.0,500.0,152.0,12,288.0
1059,2023-07-30,2312,Female,46,Beauty,4,2175.64,8984.96,1595.75,15,2601.96
463,2023-07-31,CUST463,Female,54,Beauty,3,500.0,1500.0,198.0,19,1017.0
667,2023-08-01,CUST667,Female,29,Electronics,1,500.0,500.0,301.0,17,114.0
687,2023-08-03,CUST687,Female,53,Electronics,1,300.0,300.0,104.0,10,166.0
1282,2023-08-04,5777,Female,39,Beauty,6,2498.28,15472.82,1943.32,20,3812.91
418,2023-08-05,CUST418,Female,60,Electronics,2,500.0,1000.0,88.0,18,732.0000000000001
279,2023-08-05,CUST279,Male,50,Clothing,1,500.0,500.0,41.0,19,364.0
35,2023-08-05,CUST035,Female,58,Beauty,3,300.0,900.0,263.0,20,457.0
13,2023-08-05,CUST013,Male,22,Electronics,3,500.0,1500.0,171.0,13,1134.0
308,2023-08-05,CUST308,Female,34,Beauty,4,300.0,1200.0,56.0,20,904.0
1634,2023-08-06,4392,Male,27,Clothing,2,2199.62,4594.96,1787.95,16,1019.06
612,2023-08-06,CUST612,Female,61,Electronics,1,500.0,500.0,166.0,15,259.0
875,2023-08-06,CUST875,Female,51,Electronics,4,500.0,2000.0,59.0,14,1661.0
430,2023-08-07,CUST430,Female,43,Electronics,3,300.0,900.0,113.0,11,688.0
716,2023-08-08,CUST716,Female,60,Clothing,4,300.0,1200.0,85.0,10,995.0
529,2023-08-09,CUST529,Female,35,Clothing,3,50.0,150.0,44.0,17,80.5
1245,2023-08-10,5228,Male,45,Home,2,1948.92,4068.13,1508.86,16,1050.4
1090,2023-08-10,1125,Female,21,Home,6,2915.75,18156.77,2306.99,15,4314.82
508,2023-08-11,CUST508,Male,58,Beauty,2,300.0,600.0,298.0,11,236.0
816,2023-08-12,CUST816,Male,47,Beauty,2,500.0,1000.0,257.0,12,623.0
384,2023-08-13,CUST384,Male,55,Clothing,1,500.0,500.0,330.0,10,120.0
648,2023-08-14,CUST648,Male,53,Beauty,4,300.0,1200.0,272.0,15,748.0
570,2023-08-15,CUST570,Male,49,Clothing,1,500.0,500.0,320.0,11,125.0
1211,2023-08-15,9335,Female,39,Electronics,4,2497.19,10407.19,1819.96,17,3127.35
1119,2023-08-17,2401,Male,20,Electronics,4,2540.79,10264.51,1900.96,12,2660.68
635,2023-08-17,CUST635,Female,63,Electronics,3,300.0,900.0,197.0,17,550.0
859,2023-08-18,CUST859,Female,56,Electronics,3,500.0,1500.0,308.0,12,1012.0
956,2023-08-19,CUST956,Male,30,Clothing,3,500.0,1500.0,108.0,14,1182.0
638,2023-08-19,CUST638,Male,46,Electronics,1,500.0,500.0,60.0,20,340.0
880,2023-08-21,CUST880,Male,22,Beauty,2,500.0,1000.0,341.0,17,489.0
597,2023-08-22,CUST597,Male,22,Beauty,4,300.0,1200.0,77.0,15,943.0
116,2023-08-23,CUST116,Female,23,Clothing,1,30.0,30.0,24.0,15,1.5
364,2023-08-23,CUST364,Female,19,Beauty,1,500.0,500.0,144.0,14,286.0
1325,2023-08-23,8978,Male,52,Home,8,3612.26,28753.11,2673.72,12,7363.34
1723,2023-08-23,6161,Male,20,Home,2,3305.97,6770.17,2557.1,11,1655.96
1993,2023-08-24,4058,Male,22,Electronics,2,2041.57,4060.2,1562.61,11,934.98
479,2023-08-24,CUST479,Male,52,Electronics,4,300.0,1200.0,234.0,18,750.0000000000001
1016,2023-08-27,3017,Female,65,Home,8,3244.93,25456.37,2454.32,12,5821.79
756,2023-08-27,CUST756,Female,62,Electronics,4,300.0,1200.0,300.0,19,672.0000000000001
476,2023-08-29,CUST476,Female,27,Clothing,4,500.0,2000.0,272.0,15,1428.0
984,2023-08-29,CUST984,Male,56,Clothing,1,500.0,500.0,130.0,17,285.0
1025,2023-08-29,8456,Female,46,Sports,7,3744.15,26249.13,2928.76,13,5747.84
1852,2023-08-31,7064,Male,42,Clothing,2,1982.71,3996.47,1534.35,13,927.78
253,2023-08-31,CUST253,Female,53,Clothing,4,500.0,2000.0,139.0,14,1581.0
637,2023-09-01,CUST637,Male,43,Clothing,2,300.0,600.0,239.0,14,277.0
682,2023-09-02,CUST682,Male,46,Beauty,4,300.0,1200.0,72.0,14,960.0
1879,2023-09-03,7015,Male,35,Electronics,6,3387.72,20187.47,2706.93,18,3945.91
297,2023-09-04,CUST297,Female,40,Electronics,2,500.0,1000.0,54.0,17,776.0
1489,2023-09-04,3088,Female,63,Sports,5,3157.73,15694.1,2321.43,11,4086.97
1269,2023-09-04,7908,Male,32,Home,8,1687.32,13540.58,1335.48,10,2856.71
814,2023-09-05,CUST814,Female,59,Clothing,1,500.0,500.0,22.0,19,383.0
296,2023-09-06,CUST296,Female,22,Clothing,4,300.0,1200.0,23.0,14,1009.0
1604,2023-09-06,4891,Male,19,Electronics,8,1934.75,15204.65,1525.15,11,3003.47
1450,2023-09-06,3570,Female,25,Sports,3,2279.19,6712.6,1714.23,15,1569.91
183,2023-09-08,CUST183,Female,43,Beauty,3,300.0,900.0,120.0,19,609.0
1083,2023-09-09,1717,Female,38,Home,4,2830.73,11868.5,2182.24,19,3139.55
832,2023-09-11,CUST832,Male,47,Beauty,4,500.0,2000.0,44.0,14,1676.0
1188,2023-09-13,7409,Female,21,Home,6,3561.03,21681.01,2792.46,10,4926.26
1186,2023-09-14,7010,Female,26,Beauty,6,2243.22,14080.51,1730.95,17,3694.79
1487,2023-09-14,4281,Female,59,Beauty,3,3612.26,10965.08,2816.04,15,2516.94
1004,2023-09-15,8971,Female,56,Clothing,7,2042.66,14553.89,1543.8,10,3747.32
412,2023-09-16,CUST412,Female,19,Electronics,4,500.0,2000.0,67.0,12,1693.0
1046,2023-09-16,5086,Female,27,Home,4,3731.07,15100.4,2898.56,11,3506.15
1223,2023-09-16,5147,Male,49,Clothing,8,2116.78,17116.63,1697.43,10,3537.16
131,2023-09-18,CUST131,Female,21,Beauty,2,300.0,600.0,256.0,12,272.0
1304,2023-09-19,9669,Male,29,Beauty,2,1714.57,3504.77,1375.33,14,754.12
1957,2023-09-20,8007,Male,37,Beauty,6,1407.19,8425.51,1090.42,15,1883.02
1432,2023-09-21,5611,Female,37,Electronics,5,3565.39,18577.15,2884.23,17,4156.02
1080,2023-09-21,2818,Male,31,Home,6,3502.17,20783.98,2674.09,13,4739.47
1720,2023-09-22,9654,Male,29,Home,3,3023.66,9155.22,2243.22,13,2425.55
1688,2023-09-23,8937,Female,45,Clothing,7,2485.2,18076.66,1920.06,11,4636.27
523,2023-09-24,CUST523,Female,62,Electronics,1,300.0,300.0,225.0,11,42.0
954,2023-09-25,CUST954,Female,50,Electronics,3,300.0,900.0,81.0,12,711.0
999,2023-09-27,2355,Male,63,Sports,4,3028.02,12528.22,2259.3,18,3491.01
1599,2023-09-27,1341,Male,25,Home,6,2488.47,15188.68,1899.84,12,3789.63
147,2023-09-28,CUST147,Male,23,Electronics,1,300.0,300.0,153.0,12,111.0
1740,2023-09-29,7324,Male,34,Beauty,7,2779.5,20398.92,2062.44,17,5961.81
626,2023-09-29,CUST626,Female,26,Clothing,4,500.0,2000.0,291.0,20,1309.0
1644,2023-09-29,7432,Female,53,Sports,2,2138.58,4245.76,1674.24,16,897.28
179,2023-09-29,CUST179,Male,31,Electronics,1,300.0,300.0,71.0,14,187.0
1553,2023-09-30,7902,Male,27,Beauty,3,1410.46,4227.51,1130.03,18,837.42
196,2023-09-30,CUST196,Female,32,Clothing,3,300.0,900.0,72.0,20,648.0
1340,2023-09-30,3979,Female,23,Clothing,7,2909.21,20261.22,2212.37,14,4774.64
789,2023-09-30,CUST789,Female,61,Clothing,4,500.0,2000.0,126.0,10,1674.0
707,2023-10-01,CUST707,Female,26,Clothing,1,500.0,500.0,255.0,15,170.0
1175,2023-10-01,7103,Female,30,Beauty,2,1558.7,3710.33,1192.1,12,1326.13
89,2023-10-01,CUST089,Female,55,Electronics,4,500.0,2000.0,155.0,20,1445.0
154,2023-10-02,CUST154,Male,51,Electronics,3,300.0,900.0,147.0,17,600.0
1517,2023-10-03,4317,Female,51,Beauty,3,1757.08,6227.1,1364.27,15,2134.29
1889,2023-10-03,5290,Male,62,Beauty,5,1520.55,8464.31,1240.26,19,2263.03
373,2023-10-03,CUST373,Female,25,Beauty,2,300.0,600.0,73.0,11,461.0
813,2023-10-03,CUST813,Male,52,Electronics,3,50.0,150.0,26.0,16,100.0
524,2023-10-03,CUST524,Male,46,Beauty,4,300.0,1200.0,242.0,15,778.0
1524,2023-10-04,7679,Male,23,Home,2,3680.93,8667.48,2689.49,18,3288.51
735,2023-10-04,CUST735,Female,64,Clothing,4,500.0,2000.0,304.0,12,1456.0
1593,2023-10-05,2640,Female,33,Clothing,6,1924.94,13755.59,1467.08,17,4953.13
319,2023-10-05,CUST319,Male,31,Clothing,1,500.0,500.0,275.0,18,135.00000000000006
385,2023-10-06,CUST385,Male,50,Electronics,3,500.0,1500.0,327.0,17,918.0
689,2023-10-07,CUST689,Male,57,Electronics,2,50.0,100.0,20.0,14,66.0
437,2023-10-07,CUST437,Female,35,Electronics,4,300.0,1200.0,273.0,18,711.0000000000001
